customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgCharge,NormalizedAvgCharge
9074-KGVOX,50,0,0,3,39.45,2021.35,0,40.43,3.6995720836526793
6128-DAFVY,56,0,0,3,44.85,2564.95,0,45.8,3.824284091120139
9933-QRGTX,60,1,2,0,97.2,5611.75,0,93.53,4.53828224044646
4476-OSWTN,69,1,1,1,110.55,7610.1,0,110.29,4.703113260318055
3751-KTZEL,1,0,0,1,35.05,35.05,1,35.05,3.5567756134805992
1977-STDKI,1,1,0,0,73.0,73.0,1,73.0,4.290459441148391
5066-GFJMM,3,1,0,1,19.9,45.75,0,15.25,2.7245795030534206
2661-GKBTK,60,1,2,2,76.95,4543.95,0,75.73,4.327174383125731
0458-HEUZG,13,0,2,1,35.4,450.4,0,34.65,3.5452977256359124
7268-WNTCP,62,1,2,2,20.45,1297.35,0,20.92,3.040705639196722
0824-VWDPO,45,1,1,2,96.75,4442.75,0,98.73,4.592388851623358
8409-WQJUX,25,0,1,0,54.2,1423.15,0,56.93,4.0418224429629905
2578-JQPHZ,44,1,2,2,100.1,4378.35,0,99.51,4.600258141627071
3278-FSIXX,2,1,0,1,45.25,74.2,0,37.1,3.6136169696133895
5813-UECBU,33,1,0,3,83.85,2716.3,1,82.31,4.410492606984553
0328-GRPMV,1,1,0,0,70.1,70.1,1,70.1,4.249922794040544
9746-UGFAC,22,1,1,2,20.85,450.65,0,20.48,3.019448800171307
2946-KIQSP,35,0,0,1,33.45,1175.85,0,33.6,3.5145260669691587
0625-AFOHS,29,1,2,1,20.2,558.8,0,19.27,2.958549482426275
6726-WEXXK,27,1,1,0,85.9,2220.1,0,82.23,4.409520198982804
4636-OLWOE,54,1,1,0,61.0,3283.05,0,60.8,4.107589788972121
4342-HENTK,2,1,0,0,70.65,142.35,1,71.18,4.265211880082047
4685-ERGHK,57,1,1,0,86.9,4939.25,0,86.65,4.4618770161616155
0885-HMGPY,62,1,2,2,69.4,4237.5,0,68.35,4.224641563169959
5003-OKNNK,15,1,1,3,20.35,335.95,0,22.4,3.109060958860994
4195-SMMNX,2,1,0,1,20.35,33.2,1,16.6,2.8094026953624978
7208-PSIHR,70,1,2,2,104.3,7188.5,0,102.69,4.631714741210204
4012-ZTHBR,21,1,0,0,44.95,926.25,0,44.11,3.786686514116848
0489-WMEMG,23,1,1,0,49.45,1119.35,0,48.67,3.885062823845363
7435-ZNUYY,6,1,1,1,20.6,116.6,0,19.43,2.9668182633893485
1354-YZFNB,4,1,2,3,19.55,68.8,0,17.2,2.8449093838194073
6956-SMUCM,3,1,0,3,99.0,287.4,1,95.8,4.562262684976814
2985-FMWYF,23,1,0,0,93.5,2341.55,0,101.81,4.623108331119105
2812-ENYMO,26,0,1,3,54.55,1362.85,0,52.42,3.95928819789526
2717-HVIZY,8,1,0,1,20.05,163.6,0,20.45,3.017982882488811
3223-WZWJM,26,1,0,0,83.95,2254.2,1,86.7,4.462453883786496
3422-GALYP,2,1,0,0,79.45,145.15,0,72.58,4.284689401784925
9053-JZFKV,67,1,2,3,116.2,7752.3,1,115.71,4.7510870608882465
2530-ENDWQ,71,1,2,2,93.7,6585.35,1,92.75,4.529907701487544
2890-WFBHU,59,1,1,3,79.85,4786.1,0,81.12,4.395929539842873
0327-WFZSY,39,1,1,0,100.0,3835.55,0,98.35,4.5885325448350684
7977-HXJKU,21,1,2,1,19.6,397.0,0,18.9,2.9391619220655967
6615-ZGEDR,1,1,0,1,19.7,19.7,1,19.7,2.9806186357439426
7033-CLAMM,48,1,2,2,20.2,1027.25,0,21.4,3.0633909220278057
4023-RTIQM,31,0,1,3,50.4,1580.1,0,50.97,3.93123722435195
0864-FVJNJ,64,1,1,0,113.35,7222.75,0,112.86,4.726148112540994
7356-IWLFW,46,1,0,2,80.0,3769.7,0,81.95,4.406109305189839
9541-PWTWO,52,1,2,2,80.95,4233.95,0,81.42,4.399620943074833
3967-VQOGC,67,1,2,1,24.9,1680.25,0,25.08,3.22207071576472
7872-RDDLZ,67,1,0,0,54.9,3725.5,0,55.6,4.018183201256536
9250-WYPLL,5,1,0,0,75.55,413.65,1,82.73,4.415582293202092
6308-CQRBU,71,1,2,0,109.25,7707.7,0,108.56,4.687303015526614
2754-XBHTB,9,1,0,2,77.65,714.15,1,79.35,4.373868446972418
1597-LHYNC,26,1,0,0,95.0,2497.2,1,96.05,4.564868889214566
0186-CAERR,71,1,1,2,116.3,8309.55,0,117.04,4.762515756711869
3043-SUDUA,32,1,0,2,19.9,601.55,0,18.8,2.9338568698359038
5442-BHQNG,2,1,0,0,70.35,139.25,0,69.62,4.243051882383293
2169-RRLFW,71,1,2,3,25.6,1888.25,0,26.6,3.2809112157876537
5872-OEQNH,60,0,1,0,44.45,2773.9,0,46.23,3.833628938000134
3162-KKZXO,55,1,1,0,100.15,5409.75,0,98.36,4.588634217347992
7055-VKGDA,54,1,1,3,105.4,5643.4,1,104.51,4.649282760606412
0754-UKWQP,2,1,0,0,95.85,197.7,1,98.85,4.593603549616626
8873-GLDMH,6,1,0,1,73.85,401.3,0,66.88,4.202899968776446
5696-JVVQY,48,1,2,3,70.1,3238.4,0,67.47,4.211683054639334
8946-BFWSG,63,1,2,1,25.25,1573.05,0,24.97,3.217675104291682
7493-TPUWZ,1,1,0,0,79.15,79.15,1,79.15,4.371344786327021
0547-HURJB,12,1,0,3,21.05,235.8,0,19.65,2.9780773383152703
8904-OPDCK,54,0,0,2,24.95,1364.75,0,25.27,3.2296179214001026
8845-LWKGE,30,1,1,0,64.5,1985.15,0,66.17,4.192227188023968
1577-HKTFG,30,1,0,2,19.65,655.85,1,21.86,3.0846584827483925
8752-STIVR,4,1,0,0,79.0,303.15,1,75.79,4.327966357823938
0691-NIKRI,40,1,1,3,105.95,4335.2,0,108.38,4.685643570137968
5022-JNQEQ,9,1,0,0,75.85,647.5,0,71.94,4.275832438267478
4558-FANTW,17,1,0,0,91.85,1574.45,1,92.61,4.528397127182178
3249-VHRIP,62,0,2,3,43.6,2748.7,0,44.33,3.7916616487569623
3736-BLEPA,28,1,1,2,91.25,2483.65,0,88.7,4.485259889315534
4701-LKOZD,70,1,2,3,89.75,6367.2,0,90.96,4.510419849442281
6603-QWSPR,46,1,2,2,104.4,4904.2,0,106.61,4.669177315962384
9921-QFQUL,23,1,0,1,90.15,2044.95,0,88.91,4.487624622133048
1929-ZCBHE,47,0,1,0,40.3,1794.8,0,38.19,3.6425737012374246
4378-MYPGO,68,1,2,2,105.25,7173.15,0,105.49,4.658616161693717
8651-ENBZX,60,1,1,0,106.0,6441.4,1,107.36,4.676187673223372
4129-LYCOI,67,1,2,0,104.0,7039.05,0,105.06,4.654531615525816
7798-JVXYM,14,1,0,0,69.65,921.4,0,65.81,4.186771802468027
8647-SDTWQ,57,1,0,0,74.3,4018.35,0,70.5,4.255612709818223
2696-ECXKC,55,1,1,1,100.9,5448.6,0,99.07,4.5958266709849385
2081-KJSQF,1,1,0,1,20.25,20.25,0,20.25,3.0081547935525483
7623-TRNQN,1,1,0,1,49.9,49.9,1,49.9,3.910021002757473
3323-CPBWR,23,1,0,3,96.9,2085.45,0,90.67,4.507226541657965
9330-IJWIO,13,1,0,0,100.35,1358.85,1,104.53,4.649474111544616
3384-CTMSF,47,1,0,0,104.1,5135.15,0,109.26,4.693730362967572
0902-RFHOF,38,1,1,1,20.1,730.1,0,19.21,2.955430976780465
9286-DOJGF,38,1,0,2,74.95,2869.85,1,75.52,4.324397521837245
6048-QBXKL,2,1,0,3,56.55,118.25,0,59.12,4.079569276639947
9661-MHUMO,1,1,0,3,49.25,49.25,1,49.25,3.8969093676180977
7718-RXDGG,15,1,0,2,68.6,1108.6,0,73.91,4.302848136796795
1025-FALIX,26,1,0,3,69.05,1815.65,0,69.83,4.246063716857944
3451-VAWLI,35,1,2,3,19.7,730.4,0,20.87,3.038312721089109
3407-QGWLG,3,1,0,1,20.05,75.45,0,25.15,3.224857896545748
1842-EZJMK,50,1,0,0,103.7,5071.05,1,101.42,4.619270310366873
2347-WKKAE,42,1,0,0,94.4,4014.6,0,95.59,4.560068212075671
8735-DCXNF,10,1,0,3,54.95,568.85,0,56.89,4.041119578762556
3214-IYUUQ,61,1,1,2,93.7,5860.7,0,96.08,4.565181177771728
1936-UAFEH,68,1,2,3,110.25,7279.35,0,107.05,4.6732960150356915
3587-PMCOY,10,1,1,0,98.9,1064.95,0,106.5,4.66814498514948
8079-XRJRS,65,1,1,0,89.75,5769.6,1,88.76,4.485936098064394
1027-LKKQQ,72,1,2,2,80.45,5886.85,0,81.76,4.403788126455394
7148-XZPHA,55,1,0,0,79.4,4238.45,0,77.06,4.344584339198011
8073-IJDCM,1,1,0,1,20.3,20.3,1,20.3,3.0106208860477417
5309-TAIKL,7,1,0,2,62.8,418.3,0,59.76,4.090336540824562
6856-RAURS,2,1,0,1,74.9,136.05,0,68.03,4.219948784356969
8778-LMWTJ,9,1,0,0,74.85,708.2,0,78.69,4.365516082546892
9717-IOAAF,27,1,2,3,25.85,788.55,0,29.21,3.3745111163996495
8884-ADFVN,7,1,0,0,101.95,700.85,1,100.12,4.6063694665635735
2845-KDHVX,64,1,2,1,68.3,4378.8,0,68.42,4.225665179549459
0848-SOMKO,70,0,2,2,48.4,3442.8,0,49.18,3.8954870367880465
2720-WGKHP,2,1,0,0,94.0,181.7,1,90.85,4.50920979484218
6734-FQAJX,67,1,2,0,105.05,7171.7,0,107.04,4.673202596379919
2869-ADAWR,45,1,0,3,89.3,4016.85,1,89.26,4.491553459201124
1535-VTJOQ,24,1,2,3,25.15,553.0,0,23.04,3.1372318358276905
6368-TZZDT,4,1,2,3,19.5,96.85,0,24.21,3.1867657709499673
0943-ZQPXH,44,1,0,2,92.95,4122.9,0,93.7,4.540098189244376
1293-BSEUN,72,1,2,1,20.7,1482.3,0,20.59,3.0248055210396982
9894-EZEWG,1,1,0,3,74.3,74.3,1,74.3,4.308110951723713
1302-TPUBN,66,1,2,2,19.35,1240.8,0,18.8,2.9338568698359038
7851-FLGGQ,1,0,0,1,44.65,44.65,1,44.65,3.798854307322508
0637-UBJRP,13,1,0,0,84.05,1095.3,1,84.25,4.433788569232471
0940-OUQEC,10,1,0,2,80.7,788.8,1,78.88,4.36792771029438
2378-VTKDH,65,1,0,0,104.35,6578.55,0,101.21,4.61719756620081
0927-CNGRH,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
8608-OZTLB,38,1,1,0,74.05,2802.3,0,73.74,4.300545392805998
2335-GSODA,23,0,2,1,40.1,857.75,0,37.29,3.6187251941907292
1952-DVVSW,10,1,1,1,20.1,184.4,0,18.44,2.914522218128448
0702-PGIBZ,4,1,0,0,101.7,364.55,1,91.14,4.512396785835737
6656-GULJQ,72,1,2,3,83.55,6093.3,0,84.63,4.438288813682014
9853-JFZDU,35,1,0,0,56.85,1861.1,0,53.17,3.973494327516247
1963-VAUKV,1,1,0,1,20.4,20.4,1,20.4,3.0155349008501706
3777-XROBG,58,1,2,3,19.55,1079.65,0,18.61,2.9236990706541595
6994-FGRHH,70,1,1,0,106.15,7475.1,0,106.79,4.670864289183454
4000-VGMQP,38,1,1,3,78.95,2862.55,0,75.33,4.321878461837604
3999-WRNGR,60,0,0,0,49.75,3069.45,0,51.16,3.934957976710642
3466-RITXD,26,1,0,3,92.4,2349.8,0,90.38,4.504023003983134
2680-XKKNJ,8,1,1,2,58.2,469.25,0,58.66,4.071758063549305
3058-HJCUY,41,1,1,0,102.6,4213.35,1,102.76,4.632396172241683
2974-GGUXS,36,1,0,3,91.95,3301.05,0,91.7,4.51852237926242
7994-XIRTR,54,1,1,2,65.25,3529.95,0,65.37,4.180063437624638
3259-FDWOY,71,1,2,2,106.0,7723.7,1,108.78,4.689327493994814
2101-RANCD,55,1,0,0,73.1,4144.9,0,75.36,4.3222766302681075
7921-BEPCI,72,1,2,2,59.75,4265.0,0,59.24,4.081596989399598
0807-ZABDG,3,1,0,1,55.1,154.65,1,51.55,3.942552210462969
8510-TMWYB,54,1,2,2,59.8,3246.45,0,60.12,4.0963425648847736
3258-ZKPAI,72,1,2,2,116.6,8337.45,0,115.8,4.751864565138895
1428-IEDPR,52,1,2,0,109.3,5731.4,0,110.22,4.70247836845509
5298-GSTLM,60,1,1,2,101.4,6176.6,0,102.94,4.6341462942246086
4450-YOOHP,39,0,0,3,50.65,1905.4,0,48.86,3.8889590658295945
6728-CZFEI,15,1,1,1,56.15,931.9,0,62.13,4.129228964075603
5748-RNCJT,69,1,2,2,106.5,7348.8,1,106.5,4.66814498514948
3653-NCRDJ,43,1,1,1,19.2,776.25,0,18.05,2.89314568477889
6121-TNHBO,63,1,1,2,83.0,5243.05,0,83.22,4.421487703554795
5119-NZPTV,2,1,0,0,70.1,141.65,0,70.82,4.2601414466837575
6519-ZHPXP,72,1,2,2,108.3,7679.65,0,106.66,4.669646205172456
7739-LAXOG,32,1,0,2,91.05,2954.5,1,92.33,4.525369115784536
3472-QPRCH,40,1,2,3,25.25,1006.9,0,25.17,3.2256528091472245
8224-UAXBZ,58,0,1,0,45.35,2540.1,0,43.79,3.779405480813307
9610-WCESF,67,0,2,0,43.9,3097.2,0,46.23,3.833628938000134
9776-CLUJA,51,1,0,0,77.5,3807.35,1,74.65,4.312810523985199
2486-WYVVE,31,1,1,1,79.3,2484.0,0,80.13,4.383650315789979
3865-ZYKAD,69,1,0,3,84.9,5785.65,0,83.85,4.429029488269218
1422-DGUBX,32,1,1,0,79.25,2619.15,0,81.85,4.404888303817144
2999-AANRQ,21,1,2,3,71.05,1524.85,0,72.61,4.285102653392156
8668-KNZTI,52,1,1,0,53.75,2790.65,0,53.67,3.9828541861887374
0480-KYJVA,72,1,2,3,24.25,1784.5,0,24.78,3.2100368762009963
6034-ZRYCV,72,0,2,0,54.2,3937.45,1,54.69,4.001680877358681
9746-YKGXB,52,0,1,2,44.25,2276.1,0,43.77,3.778948651202804
3926-YZVVX,41,1,1,2,50.05,2029.05,0,49.49,3.901770628963795
6000-UKLWI,41,1,2,1,20.15,802.35,0,19.57,2.9739977814079848
2079-FBMZK,6,1,0,1,69.25,418.4,1,69.73,4.244630641232919
6332-FBZRI,67,1,1,3,69.35,4653.25,0,69.45,4.240607069200353
2096-XOTMO,16,1,0,1,19.35,275.9,0,17.24,2.847232265235547
3266-FTKHB,17,1,2,1,19.15,343.45,0,20.2,3.005682604407159
8221-EQDGL,35,1,0,1,61.0,2130.45,0,60.87,4.108740442505833
2346-LOCWC,58,1,2,3,20.5,1191.4,0,20.54,3.0223742045004123
6608-QQLVK,1,1,0,0,50.5,50.5,1,50.5,3.9219733362813143
0298-XACET,52,0,2,1,50.2,2554.0,0,49.12,3.894266283838887
7560-QJAVJ,70,1,2,2,79.6,5589.45,0,79.85,4.380149874661021
2995-YWTCD,19,1,2,2,24.9,467.7,0,24.62,3.2035591207563074
3551-HUAZH,1,1,0,0,74.4,74.4,1,74.4,4.309455941839047
9137-UIYPG,35,1,0,0,106.9,3756.45,0,107.33,4.675908200493433
2809-ZMYOQ,32,1,0,0,101.35,3334.9,0,104.22,4.646504049481068
5084-OOVCJ,17,1,0,3,55.35,920.5,0,54.15,3.9917579734469997
0254-WWRKD,67,1,1,3,50.55,3431.75,0,51.22,3.9361300807713793
7727-SHVZV,9,1,0,2,19.5,150.35,0,16.71,2.8160073426073025
6302-JGYRJ,31,1,1,1,79.45,2587.7,1,83.47,4.424487285862646
5339-PXDVH,4,1,0,0,90.65,367.95,0,91.99,4.521679875489066
2205-LPVGL,58,1,1,2,89.85,5125.75,0,88.38,4.481645699702594
8782-NUUOL,60,1,1,1,79.0,4801.1,0,80.02,4.382276603429089
3685-YLCMQ,58,1,1,0,104.65,6219.6,1,107.23,4.674976060232054
7601-WFVZV,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
4609-KNNWG,27,1,2,1,19.9,550.1,0,20.37,3.0140632302387145
4868-AADLV,66,1,1,0,116.25,7862.25,0,119.12,4.780131388375754
9529-OFXHY,15,1,0,2,87.75,1242.2,0,82.81,4.416548827045609
8634-MPHTR,47,1,0,0,100.05,4871.05,1,103.64,4.640923355693909
2669-QVCRG,41,1,0,3,81.3,3190.65,0,77.82,4.354398467556408
2478-EEWWM,59,0,0,0,44.3,2666.75,0,45.2,3.8110970868381857
9174-IHETN,50,1,2,3,70.35,3533.6,0,70.67,4.258021154702763
2233-TXSIU,17,0,1,3,44.45,792.15,0,46.6,3.8416005411316
9644-UMGQA,6,1,0,0,49.15,295.65,0,49.28,3.8975183192252643
3256-EZDBI,51,0,0,3,29.45,1459.35,0,28.61,3.3537563070620187
8761-NSOBC,44,1,0,0,100.55,4398.15,1,99.96,4.604770105966751
0419-YAAPX,49,1,0,3,85.3,4297.95,0,87.71,4.47403591796329
8413-VONUO,2,1,0,0,95.65,167.3,1,83.65,4.426641427432833
0872-CASZJ,59,1,1,1,69.1,4096.9,0,69.44,4.240463070352095
4726-DLWQN,50,1,0,2,70.35,3454.6,0,69.09,4.2354100025007035
8164-OCKUJ,59,1,2,1,20.6,1286.0,0,21.8,3.0819099697950434
3094-JOJAI,18,1,0,1,74.15,1387.0,0,77.06,4.344584339198011
9494-MRNYX,10,1,0,0,75.05,786.3,0,78.63,4.364753306003425
2599-CZABP,14,1,1,0,44.6,641.25,0,45.8,3.824284091120139
7945-PRBVF,35,1,2,2,21.45,705.45,0,20.16,3.0037004432031678
4544-RXFMG,8,1,1,1,43.45,345.5,0,43.19,3.7656089869726097
0859-YGKFW,18,1,1,2,20.05,345.9,0,19.22,2.9559514035421466
1150-FTQGN,60,1,1,2,94.15,5811.8,0,96.86,4.573266636975083
9223-UCPVT,1,1,0,0,94.4,94.4,1,94.4,4.547541073151455
7196-LIWRH,6,1,2,1,19.55,124.45,0,20.74,3.032064202801381
5448-VWNAM,19,1,0,1,75.9,1375.6,0,72.4,4.282206299391671
1177-XZBJL,53,1,1,2,64.15,3491.55,0,65.88,4.1878349053094395
3518-FSTWG,72,1,2,2,109.55,7920.7,0,110.01,4.700571270751344
9330-VOFSZ,60,1,2,3,110.8,6640.7,0,110.68,4.7066431549187255
4351-QLCSU,1,1,0,3,55.0,55.0,1,55.0,4.007333185232471
0939-EREMR,13,1,0,1,53.45,718.1,0,55.24,4.0116873285410914
9389-ACWBI,5,1,0,3,69.95,320.4,0,64.08,4.160132302760104
5419-JPRRN,1,1,0,0,101.45,101.45,1,101.45,4.619566066271823
3644-QXEHN,13,1,0,0,97.0,1334.45,0,102.65,4.6313251434649425
2911-IJORQ,37,1,1,2,90.6,3358.65,0,90.77,4.508328834538536
5921-NGYRH,64,1,0,1,73.55,4764.0,0,74.44,4.30999343177405
2100-BDNSN,5,1,0,2,67.95,350.3,1,70.06,4.249352017769341
5998-DZLYR,61,1,2,2,94.35,5703.0,0,93.49,4.537854478703224
0488-GSLFR,1,1,0,0,69.5,69.5,1,69.5,4.241326752570746
9318-NKNFC,1,1,0,1,18.85,18.85,1,18.85,2.93651291389402
3985-HOYPM,26,1,1,1,19.4,525.55,0,20.21,3.00617753141553
9728-FTTVZ,1,1,0,0,69.2,69.2,1,69.2,4.237000862623624
9548-LERKT,24,1,2,1,19.75,483.15,0,20.13,3.0022112396517002
6576-FBXOJ,17,0,1,0,54.6,934.8,0,54.99,4.007151350519723
4310-KEDTB,26,0,0,1,29.8,786.5,0,30.25,3.4094961844768505
7254-IQWOZ,1,1,0,0,69.65,69.65,1,69.65,4.243482700225814
2474-BRUCM,40,1,0,0,101.85,4086.3,1,102.16,4.626540211724284
4062-HBMOS,52,1,0,0,103.05,5364.8,0,103.17,4.6363781131122845
0742-NXBGR,1,1,0,0,82.3,82.3,1,82.3,4.410371107683024
2676-ISHSF,1,1,0,1,20.3,20.3,0,20.3,3.0106208860477417
9236-NDUCW,21,0,2,1,35.1,770.4,0,36.69,3.6025042383671906
4753-PADAS,67,1,1,2,105.7,6816.95,0,101.75,4.622518824322705
6103-QCKFX,44,1,0,2,56.25,2419.55,0,54.99,4.007151350519723
7781-EWARA,70,0,1,0,60.35,4138.7,0,59.12,4.079569276639947
6110-OHIHY,3,1,0,0,79.25,267.6,1,89.2,4.490881039585964
7018-FPXHH,56,1,2,2,59.8,3457.45,0,61.74,4.122932019074013
5889-LFOLL,13,1,0,0,84.6,1115.2,1,85.78,4.451785879088734
5708-EVONK,58,1,0,2,93.4,5435.6,1,93.72,4.540311613639595
8708-XPXHZ,42,1,0,0,94.2,4186.3,1,99.67,4.601864728979365
0616-ATFGB,1,0,0,0,25.05,25.05,1,25.05,3.2208738275308737
0572-ZJKLT,46,1,2,1,99.65,4630.2,0,100.66,4.611748501348214
5135-RDDQL,63,1,2,2,50.65,3221.25,0,51.13,3.934371409091908
1353-LJWEM,11,1,0,0,60.9,688.5,0,62.59,4.13660552093661
1794-SWWKL,15,1,0,2,59.65,867.1,0,57.81,4.057161771094385
6166-YIPFO,72,0,2,0,64.7,4746.05,0,65.92,4.188441885601216
7016-BPGEU,29,0,0,3,25.1,712.85,1,24.58,3.201933104137889
6876-ADESB,1,1,0,0,48.95,48.95,1,48.95,3.8907993689765195
9332-GYWLO,6,1,0,0,54.85,355.1,0,59.18,4.080583646972063
1963-SVUCV,1,1,0,0,45.3,45.3,1,45.3,3.8133070324889884
4184-VODJZ,63,1,1,0,91.35,5764.7,0,91.5,4.516338972281476
0220-EBGCE,2,1,0,0,85.85,167.3,1,83.65,4.426641427432833
1092-WPIVQ,18,1,2,1,25.1,428.45,0,23.8,3.169685580677429
7233-IOQNP,43,0,0,2,34.0,1505.35,0,35.01,3.555633734966574
2834-JKOOW,15,0,1,1,45.9,693.45,0,46.23,3.833628938000134
2754-VDLTR,10,1,0,0,95.2,930.4,1,93.04,4.533029508210409
2400-FEQME,55,1,2,1,20.5,1177.95,0,21.42,3.064325065019603
3190-XFANI,49,1,1,2,100.6,5069.65,1,103.46,4.639185064575369
7551-DACSP,6,1,0,1,55.3,324.25,1,54.04,3.989724513091998
4957-SREEC,70,1,2,3,20.35,1458.1,0,20.83,3.0363942552728806
7235-NXZCP,2,1,0,1,74.85,156.4,1,78.2,4.359269647551265
0230-UBYPQ,63,0,1,2,36.1,2298.9,0,36.49,3.5970382504483562
4923-ADWXJ,25,1,0,2,65.8,1679.65,0,67.19,4.207524426932059
1763-KUAAW,18,1,1,2,20.35,369.6,0,20.53,3.0218872310308424
1104-TNLZA,28,1,0,0,105.8,2998.0,0,107.07,4.673482826170178
5195-KPUNQ,53,1,1,1,96.75,5206.55,0,98.24,4.587413464398832
0520-FDVVT,35,1,1,2,102.35,3626.1,1,103.6,4.640537329825382
3439-GVUSX,1,0,0,1,24.4,24.4,0,24.4,3.1945831322991562
1444-VVSGW,70,1,1,3,115.65,7968.85,1,113.84,4.734793953781597
5712-PTIWW,2,1,0,0,79.85,152.45,1,76.22,4.333623895445714
5949-HGVJL,26,1,0,0,73.05,1959.5,0,75.37,4.322409317855379
5203-XEHAX,34,1,1,0,64.35,2053.05,0,60.38,4.100657924278693
1635-HDGFT,19,1,2,1,20.5,398.55,0,20.98,3.043569602968151
3315-TOTBP,15,1,0,1,76.0,1130.85,1,75.39,4.32267464022361
8050-XGRVL,62,1,1,3,54.75,3425.35,0,55.25,4.0118683403978626
6661-HBGWL,42,1,0,2,104.75,4323.45,1,102.94,4.6341462942246086
1518-VOWAV,9,1,0,0,74.65,703.55,1,78.17,4.358885942232239
9828-QHFBK,24,1,0,0,51.15,1275.7,0,53.15,3.973118104787957
3908-MKIMJ,68,0,2,0,41.95,2965.75,0,43.61,3.775286481854675
5012-YSPJJ,31,1,0,1,54.35,1647.0,0,53.13,3.972741740462852
5909-ECHUI,1,1,0,0,56.25,56.25,1,56.25,4.029806041084529
1309-BXVOQ,21,1,0,0,106.1,2249.95,1,107.14,4.674136390452814
6728-VOIFY,63,1,1,0,96.0,6109.75,0,96.98,4.574504771677206
9317-WZPGV,2,1,0,2,79.75,159.4,1,79.7,4.378269585796169
4891-NLUBA,61,0,2,2,61.45,3751.15,0,61.49,4.118874559965378
2856-HYAPG,1,1,0,0,68.65,68.65,1,68.65,4.229021132213981
8969-PRHFK,18,1,1,1,19.65,411.25,0,22.85,3.128951117340214
0661-KQHNK,6,1,1,3,19.0,105.5,0,17.58,2.866761892257031
8709-KRDVL,33,1,0,0,100.0,3320.6,0,100.62,4.611351045063173
4488-PSYCG,16,1,0,2,20.25,327.45,1,20.47,3.018960399673198
1427-VERSM,56,1,0,0,98.7,5669.5,0,101.24,4.617493935676923
9801-NOSHQ,23,1,1,1,19.8,465.45,0,20.24,3.0076608444192647
6339-YPSAH,9,1,0,0,73.8,704.3,0,78.26,4.360036616782266
3621-CEOVK,14,1,0,0,100.2,1369.8,1,97.84,4.583333491378917
6906-ANDWJ,15,1,0,2,74.9,1107.25,1,73.82,4.301629697601852
2159-TURXX,5,1,0,3,20.05,95.55,0,19.11,2.950211758252182
1548-FEHVL,61,1,0,0,106.2,6375.2,0,104.51,4.649282760606412
3795-CAWEX,70,1,2,3,116.55,8152.3,0,116.46,4.757547866408974
6215-NQCPY,15,1,0,0,99.7,1566.75,0,104.45,4.648708488002574
5647-URDKA,8,1,2,1,19.7,130.25,0,16.28,2.7899373605743945
2229-DPMBI,8,1,2,1,19.5,162.15,0,20.27,3.0091419604639085
9626-WEQRM,4,0,0,1,29.15,110.05,0,27.51,3.3145495749364833
2188-SXWVT,34,1,1,1,55.0,1885.15,0,55.45,4.015481713796376
6258-PVZWJ,68,1,2,3,90.8,6302.85,0,92.69,4.529260591887741
1094-BKOSX,45,0,1,2,51.0,2264.5,0,50.32,3.918402612392185
6969-MVBAI,9,1,0,0,90.1,816.8,0,90.76,4.508218659911641
2978-XXSOG,22,1,0,1,59.05,1253.5,0,56.98,4.0427003290697625
2342-CKIAO,2,1,0,1,20.3,41.2,0,20.6,3.0252910757955354
6953-PBDIN,70,1,2,2,72.95,5265.55,0,75.22,4.32041715304219
3898-BSJYF,10,1,1,3,73.55,693.3,0,69.33,4.238877712954399
3938-YFPXD,72,1,2,3,84.3,5997.1,0,83.29,4.42232849394725
7696-AMHOD,49,1,1,3,78.0,3824.2,0,78.04,4.357221515754911
2453-SAFNS,54,1,1,1,72.1,3886.05,0,71.96,4.2761104090823325
9558-IHEZX,71,1,2,3,106.75,7283.25,0,102.58,4.630642981961122
9617-UDPEU,22,1,1,1,19.25,412.55,0,18.75,2.9311937524164198
6340-DACFT,50,1,2,3,20.55,1070.25,0,21.4,3.0633909220278057
4955-VCWBI,43,1,1,1,20.0,817.95,0,19.02,2.9454910571172443
6813-GZQCG,45,1,2,3,24.65,1171.3,0,26.03,3.259249719006474
7426-GSWPO,64,1,0,2,103.5,6548.65,0,102.32,4.628105157270587
3389-KTRXV,23,1,2,1,23.85,625.65,0,27.2,3.3032169733019514
3118-UHVVQ,68,1,2,3,25.8,1911.5,0,28.11,3.3361253849184407
1031-IIDEO,1,1,0,0,70.85,70.85,1,70.85,4.260564966136689
5832-XKAES,2,1,0,3,69.8,134.7,1,67.35,4.209902902856373
3205-MXZRA,26,1,1,3,59.45,1507.0,0,57.96,4.059753117452481
4701-AHWMW,55,0,0,2,54.55,2978.3,1,54.15,3.9917579734469997
8317-BVKSO,14,1,0,0,20.05,299.3,0,21.38,3.062455905596899
5702-KVQRD,71,1,2,0,82.55,5832.65,0,82.15,4.408546844483277
0083-PIVIK,64,1,1,0,81.25,5567.55,0,86.99,4.46579316951945
9210-IAHGH,7,1,0,3,70.75,450.8,1,64.4,4.165113633110308
6169-PGNCD,57,1,2,3,74.3,4166.35,0,73.09,4.2916915584923006
0023-XUOPT,13,1,0,0,94.1,1215.6,1,93.51,4.5380683824473556
4592-IWTJI,3,0,0,3,29.7,91.7,1,30.57,3.420019135902743
